"","id","title","date","abstract","topic"
"70","https://openalex.org/W4225812172","Supporting the Development of Pre-Service Primary Teachers PCK and CK through a STEM Program","2022-04-04","STEM (Science-Technology-Engineering-Mathematics) education has received great attention in recent years not only for promoting interest and learning in these areas but also for encouraging children and young people to pursue careers in them. This research explored the effects of a STEM program in developing the primary pre-service teachers’ Content Knowledge (CK) and Pedagogical Content Knowledge (PCK) about sound. A qualitative and interpretative study analyzed the impact of a STEM program on the CK and PCK of 18 pre-service primary teachers that were attending a master’s degree program in a Portuguese higher education institution. The data was collected from their lesson plans, field notes, a focus group interview, and participants assignments throughout the STEM activities carried out. Findings revealed several scientific misconceptions and weaknesses in the participants’ PCK. Nevertheless, there was a clear positive impact on pre-service teachers’ CK and PCK, specifically regarding the principles underlying STEM integration that was proposed in the conceptual framework.","explanation"
"71","https://openalex.org/W4229000568","Elementary School Children’s Home Learning Environments: Mathematics, Reading, Science, and Written Language","2022-04-29","It is well accepted that the home learning environment impacts school performance; however, much of the previous research has focused on preschool children. This exploratory study used an online, Qualtrics survey to ask parents (n = 177) of elementary students about the home learning environment. Our research questions addressed (1) the amount of time children spend on mathematics, reading, written language, and science at home, and differences by subject and/or grade; (2) parental beliefs about the importance of engaging in home learning activities in each of the four subjects; (3) parental confidence in supporting each of the four academic subjects; (4) parental and child enjoyment of the four academic subjects; and (5) who (parents, child, or teacher) initiated home learning activities in the different subject areas. The results indicated that elementary school-age children were engaged in reading, mathematics, science, and written language activities at home; however, the most time was spent on reading activities. Parents reported viewing engagement and assistance with academically related activities at home as important; however, they were more confident assisting with reading and written language than mathematics or science. Strong associations were noted between parental enjoyment of a subject and their confidence in assisting their child. Overall, teachers initiated more activities for older children and were more likely to initiate mathematics activities. When children initiated an activity, it was typically reading related.","explanation"
"72","https://openalex.org/W4281721002","Preschool Classroom Libraries in Turkey: Are They Used to Support Early Mathematics Skills?","2022-06-03","The two studies in this paper considered the use of the classroom library as a means of socializing mathematics development in Turkish preschoolers. Study 1 (n = 80) documented whether classes had a library, its contents, and whether/how teachers encouraged children to use the library. Study 2 (n = 47) investigated the teachers’ confidence in teaching mathematics and the means that they used. Both studies used online surveys that were distributed via social media sites. There were four noteworthy findings. One, the Turkish preschool teachers reported viewing mathematics instruction as important to the development of children and were confident in their abilities to teach their students mathematics. However, they relied upon their general knowledge of children and their general pedagogical knowledge, rather than on their knowledge of mathematics, to do so. Two, the preschool teachers in Turkey had classroom libraries that they encouraged their students to use by having a set library time each day and by modeling how to sit and read in the library. They also encouraged family involvement in reading. However, these classroom libraries had fewer mathematics books than other types of texts. Three, while libraries were consistently present in Turkish preschool classrooms, they were not seen as venues for children’s mathematics development. Four, preschool mathematics instruction in Turkey appears typically to use whole groups and explicit instruction, and particularly during circle time/the morning meeting.","explanation"
"73","https://openalex.org/W4286697052","Mixed-reality simulations as a tool to enhance parent-teacher conferencing in initial teacher education","2022-07-23","Communicating effectively with parents and carers is an important skill for pre-service teachers to develop. However, they often graduate underprepared due to limited opportunities for parent interaction during their course. When engaging with parents, pre-service teachers must be able to confidently articulate their pedagogical choices, provide examples of what students will do and justify why these choices have been made. One solution lies in providing opportunities for pre-service teachers to practise parent-teacher conferencing using mixed-reality simulation technology. In this study, differentiated instruction served as the context, and reflective practice, teacher self-efficacy theory and experiential learning theory were employed as the theoretical frameworks to build on an existing parent-teacher conferencing model developed by Dotger et al. (2008) to develop a new model for use with pre-service teachers. The model uses mixed-reality simulation technology and incorporates standardised parents and students, peer observation and opportunities for feedback and reflection. The model was developed and trialled with pre-service teachers in a core unit in an initial teacher education course at an Australian university. Results indicated that the pre-service teachers felt more prepared for parent-teacher conferencing after the technology-enhanced role-play experience. Implications for practice or policy: Mixed-reality simulation technology can be a valuable tool for authentic role-play experiences for pre-service teachers when preparing for parent-teacher conferencing. Simulation technologies can provide opportunities for pre-service teachers to practise aspects of teaching, such as parent-teacher conferencing, in a safe and low-stakes environment. Simulation technologies can provide powerful opportunities for pre-service teachers to reflect and learn from peers through peer observation and reflection.","explanation"
"74","https://openalex.org/W4280530363","Computational thinking: early childhood teachers’ and prospective teachers’ preconceptions and self-efficacy","2022-05-19","Computational thinking (CT) is considered a group of problem-solving skills that the next generations are expected to possess. The most efficient way to make them acquire these skills is to incorporate CT into K-12 education. To this end, various education programs have been designed to improve teachers’ and prospective teachers’ competence in CT. Such programs designing educational experiences based on teachers’ and prospective teachers’ preexisting opinions and self-efficacy perceptions about CT could achieve better results. Although the acquisition of CT skills has been suggested to start early on, these beliefs of early childhood teachers and prospective teachers have been underexplored. Therefore, this exploratory study aims to examine early childhood teachers’ and prospective teachers’ preconceptions and self-efficacy about CT. The study was conducted with 63 teachers and 78 prospective teachers in Turkey. Data were collected via an online survey in the spring of the 2020–2021 academic year. The preconceptions were assessed using a structured questionnaire, while the CT self-efficacy was measured with the Computational Thinking Scale. The findings showed similarities between teachers and prospective teachers in the preconceptions of CT. Both of them most strongly associated CT with logical thinking, problem-solving, using algorithms, coding/programming, doing mathematics, using technology in teaching, and using computers. Yet, teachers reported stronger associations between CT and logical thinking, using algorithms, and coding/programming. Furthermore, teachers’ self-efficacy perceptions in CT were significantly higher. The study findings provide some needed information to design professional development programs aiming to enhance CT practices in early education settings.","explanation"
"75","https://openalex.org/W2075797452","Teaching based on augmented reality for a technical creative design course","2015-02-01","Student creativity is currently attracting considerable attention. An increasing number of high schools in China are trying to improve the learning motivation and creativity of students, as well as the teaching efficiency of creative design, by introducing augmented reality (AR) technology into creative design courses. However, many teachers have only limited knowledge of AR, and software developers are not familiar with general creative design education, which makes it difficult to incorporate in such courses. In many high schools in China, the lack of relevant teaching facilities and creative design equipment means that the environment in which the technology curriculum is applied still has a long way to go to meet the real requirement of curriculum. To address these problems, we present a general technical creative design teaching scheme that includes AR. Our approach is based on the ARCS model of motivational design, social psychology, and a computational model of creativity. Two teaching aids are introduced to support this teaching scheme: AR Creative-Classroom, which explains the domain-relevant knowledge of creative design, and AR Creative-Builder, which helps students to build actual scenes. The results of a pilot study show that the proposed teaching scheme significantly improves learning motivation, student creativity, and the teaching of creative design. Design a creative design teaching scheme with the introduction of AR.Develop two AR-based and teaching scheme related teaching aids.Demonstrate the AR-based teaching scheme improves the learning motivation.Demonstrate the scheme helps students to experience the complete creative design process.Demonstrate the AR-based teaching scheme improve the creativity of the outputs.","elaboration"
"76","https://openalex.org/W3027547354","Augmented reality tools for sports education and training","2020-10-01","Augmented reality (AR) provides additional information to the reality of sportspeople, and might offer supplementary advantages compared to other technologies. The goals of this study were to characterize and understand the benefits of AR in sports education and training. We reviewed Pubmed, Scopus, Web of Science, and SportDiscus databases, and discussed the results according to their role in sport (practitioner, spectator, and customer). Our results showed that different AR approaches might be used for learning and providing feedback. New rules could be introduced for reducing the gap between players with different experience levels. Additional information could also be added to improve the audience experience. We also explored the limitations of current AR systems and their efficacy in training, and provided suggestions for designing training scenarios. • Various visual, auditory, and haptic information and feedback could be implemented in AR. • New rules could be implemented in AR scenarios to reduce the gaps between different players. • Issues related to tracking, display, latency, as well as content, ergonomics, and design issues should be addressed.","elaboration"
"77","https://openalex.org/W2901175631","The effects of spherical video-based virtual reality implementation on students’ natural science learning effectiveness","2020-10-02","With the continuous development and innovation of information technology, virtual reality (VR) has become an important topic of education technology in recent years. VR is not only applied in many ...","elaboration"
"78","https://openalex.org/W3005143707","A blockchain-enabled e-learning platform","2020-02-03","The properties of a blockchain such as immutability, provenance, and peer-executed smart contracts could bring a new level of security, trust, and transparency to e-learning. In this paper, we intr...","elaboration"
"79","https://openalex.org/W3158222489","Influence of augmented reality app on intention towards e-learning amidst COVID-19 pandemic","2021-04-29","Augmented reality apps are a novel technology in e-learning that enhances students’ learning faster in virtual classrooms. Since the start of the COVID-19 pandemic, traditional teaching mechanisms ...","elaboration"
"80","https://openalex.org/W2793466857","ARTutor—An Augmented Reality Platform for Interactive Distance Learning","2018-01-06","Augmented Reality (AR) has been used in various contexts in recent years in order to enhance user experiences in mobile and wearable devices. Various studies have shown the utility of AR, especially in the field of education, where it has been observed that learning results are improved. However, such applications require specialized teams of software developers to create and maintain them. In an attempt to solve this problem and enable educators to easily create AR content for existing textbooks, the ARTutor platform was developed. It consists of a web-based application that acts as an AR authoring tool, and an accompanying mobile application that is used to access and interact with the educational AR content. In addition, the ARTutor application allows students to ask questions verbally and receive answers based on the contents of the book. This means that the system is suitable for distance learning and promotes self-study and independent learning.","elaboration"
"81","https://openalex.org/W2905056205","MOOC-based educational program and interaction in distance education: long life mode of teaching","2020-11-16","Modern educational technologies might be perceived as practical and sufficient equipment for presenting educational tasks that simulate authentic language use. Through a defined procedure, learning...","elaboration"
"82","https://openalex.org/W3081523175","Evaluation of Online Teaching Quality of Basic Education Based on Artificial Intelligence","2020-08-28","In the age of the Internet, basic education faces several new challenges: the lack of deep integration of artificial intelligence (AI), and the relatively poor quality of online teaching. To cope with these challenges, this paper designs an evaluation method for online teaching quality of basic education in the context of the AI. Firstly, the application of the AI in basic education was analyzed, and the promoting effect of online teaching on basic education was confirmed. On this basis, the entropy weight method and grey clustering analysis were introduced to evaluate the online teaching quality of basic ed-ucation. Based on the proposed model, several strategies were proposed to improve the quality of online teaching in basic education. The research re-sults provide a good reference for the application of online teaching and AI in basic education.","elaboration"
"83","https://openalex.org/W4306353697","Exploring the application scenarios and issues facing Metaverse technology in education","2022-10-16","This study aims to explore how the Metaverse platform could be applied to the field of online education, the benefits it brings, and the challenges posed by the application of Metaverse to online education. The study analyzes the benefits of immersive learning brought about by Metaverse and its potential to save education costs, enhance efficiency and students’ interest in learning, and explores the application of Metaverse technology in education in relation to the characteristics of online education. The results show that Metaverse technology can support several aspects of online classrooms with realistic senses, personalized teaching models, realistic 3D identities, interactive communication, virtual reality (VR) technology, and gamified learning. This research also presents the problems faced by the Edu-Metaverse, including technology development difficulties, interaction issues, content production, game addiction, privacy, and ethics.","elaboration"
"84","https://openalex.org/W2985500167","The Effectiveness of Social Media and Multimedia-Based Pedagogy in Enhancing Creativity among Art, Design, and Digital Media Students","2019-11-18","Rapidly growing technological advances in big data, cloud computing, social media, artificial intelligence, virtual reality and digital media have led many educators to embark upon the pursuit and deployment of various digital tools in the classroom. They started implementing a technology-centered educational system in order to expand their pedagogical approaches and increase the possibilities of creatively putting ideas together and innovatively conveying their knowledge to their students. In this paper, we explore the convergence of creativity, technology, with art and design education, and we advocate the use of digital tools and repurposing of social media applications to support creative thinking. We discuss existing multimedia-based classroom practices that might encourage student creativity and suggest new forms and applications of technology aimed at providing the reflective teacher with more effective and efficient strategies to cultivate creativity while teaching art, design, and digital media courses.","elaboration"
"85","https://openalex.org/W2773998623","Application of an Energy Management System via the Internet of Things on a University Campus","2018-02-08","This study developed an energy management system (EMS) via internet-of-things (IOT) for lighting control on a university campus in Taiwan. The system structure of EMS was composed of five layers: a network layer using WebAccess, an application layer using software and controllers, a control layer using remote I/O, an equipment layer using the lighting equipment, and a perception layer using light sensors. The proposed system for lighting control on a university campus was completed successfully and running smoothly online. This study provides valuable reference in engineering and technology education employed in training and development programs.","elaboration"
"86","https://openalex.org/W2592186222","Effects of Web-Based Creative Thinking Teaching On Students’ Creativity and Learning Outcome","2016-07-02","Background:The development of the Internet and communication technology has revolutionarily changed the education contents and methods. Various governments and people with vision have promoted education to the highlight to determine the future of citizens in a nation. A teacher has to develop more creative teaching methods to teach new-generation students. Past research proved that cultivating students’ creative thinking could significantly affect students’ creativity and learning achievement.Material and methods:The approach of web-based era revolutionarily changed the media of creative thinking teaching. Applying design of experiment to the quasi-experimental research, total 186 universities and college students in Taiwan are preceded a 4-month teaching program in this study.Results:The research findings show 1.positively remarkable effects of web-based creative thinking teaching on creativity, 2.positively notable effects of creativity on learning outcome, and 3.positively significant effects of web-based creative thinking teaching on learning outcome.Conclusions:At the end, suggestions for teachers’ teaching methods are proposed, expecting to make up the theories related to web-based creative thinking teaching.","elaboration"
"87","https://openalex.org/W2743750146","Virtual laboratory-Using a hand movement recognition system to improve the quality of chemical education","2019-01-01","The rapid development of information and communication technologies has enabled the development of interfaces, which allow the recognition of the gestures and movements of the user. These interfaces, due to their affordable prices, are available to a wide range of users. They are called natural user interfaces (NUI). NUI are commonly used in game consoles and electronic devices, such as smartphones and tablets. We used the Kinect sensor from Microsoft in our studies to identify the movements and gestures of the user. This interface was used by us in teaching Chemistry in a Middle School and High School by developing a virtual chemical laboratory, which is based on a system of hand movements. We have analyzed the gestures and movements of the virtual chemical laboratory user to determine how they raise the effectiveness in chemical education. The results show how much better students work with a virtual laboratory, when studied by us in chemical areas, that concerned remembering information, understanding information, applying their experience in situations familiar to them from school and in solving chemical problems. [ABSTRACT FROM AUTHOR]","elaboration"
"88","https://openalex.org/W3162083628","The acceptance of augmented reality in engineering education: the role of technology optimism and technology innovativeness","2021-05-19","This study aims to determine if technology optimism and technology innovativeness can explain and predict the use of augmented reality in the scope of engineering education. An Augmented Reality ap...","elaboration"
"89","https://openalex.org/W2914912711","ARS Interactive Teaching Mode for Financial Accounting Course based on Smart Classroom","2019-02-14","Many problems exist in traditional financial accounting course teaching, such as old-fashioned information-based teaching method, singe teaching method, and insufficient student-teacher interaction in the teaching process. These problems influence the effect of course teaching. To enhance student-teacher interaction, improve learning effect, and promote training quality of financial accounting talents, an ARS interactive teaching mode for financial accounting course that integrates Smart Classroom was proposed in this study. Cognitive flexibility theory was used as the theoretical guidance, and Smart Classroom teaching environment was combined to introduce ARS system and multimedia circuit system technology with the PowerPoint (PPT) function of the next page preview. The complete ARS interactive teaching mode based on Smart Classroom was constructed from the following: pre-class, in-class, and after-class integrated teaching; feedback teaching; and Peer Class. Meanwhile, a teaching experiment was conducted in financial accounting course. ARS interactive teaching mode based on Smart Classroom could significantly promote students' autonomous learning, collaborative communication, classroom activity, and innovative thinking. The teaching mode was welcomed and supported by students. The mode plays a great promotion role in driving integration of information technology and education, achieving educational informationization, and improving the teaching effect of a financial accounting major.","elaboration"
"90","https://openalex.org/W3119269875","Interactive Study of Multimedia and Virtual Technology in Art Education","2021-01-12","Art education an important part of aesthetic education. It is indispensable for the comprehensive and healthy development of human beings. The basic task is to cultivate creative ability, human aesthetics, and apprec iation. Art education is conducive to improving the humanistic cultivation of young students, enhancing the spiritual realm of human beings, and cultivating the creative ability of young people. It has irreplaceable social, cultural, and an-thropological significance for promoting the comprehensive and healthy de-velopment of people. The development of multimedia information technolo-gy provides a new teaching method for art education and teaching in a con-temporary setting. This teaching method can guide students to optimize or change the methods and concepts of traditional art creation and aesthetic value. However, traditional art education multimedia technology has poor teaching effects due to limited teaching conditions. This requires the use of multimedia technology and other technologies for interactive fusion. There-fore, this paper proposes an interactive fusion model of multimedia and vir-tual technology, which is verified by the model. It was found that this inte-grated education method could not only simulate the real environment and expand the cognitive scope of students, but also could promote students' learning motivation as well as situational and authentic learning experiences.","elaboration"
"91","https://openalex.org/W3216807142","Design and Realization of a Fuzzy Comprehensive Evaluation System for Music Teaching in Higher Education","2021-11-30","In recent years, music teaching in higher education has developed quickly, and attracted more and more attention. However, there is not yet a mature method to evaluate the education and teaching (ET) effect of music teaching in colleges. To solve the problem, this paper combines modern information technology and fuzzy comprehensive evaluation (FCE) to design and realize a FCE system for assessing the ET effect of music teaching in higher education. Firstly, the functional and non-functional requirements of the system were analyzed in detail. On this basis, the overall architecture and functional modules of the system were designed and realized. Application results show that the proposed system operated stably, and met the needs of ET effect evaluation. The research results are of theoretical and practical significance to the promotion of information-based teaching evaluation, the enhancement of management efficiency and quality, and the improvement of ET effect of music teaching in colleges.","elaboration"
"92","https://openalex.org/W2803937896","Effects of Using Artificial Intelligence Teaching System for Environmental Education on Environmental Knowledge and Attitude","2018-05-16","The emergence of computers resulted in the application revolution to instruction; till the emergence of the Internet, the strong communication ability became the major role and fully developed the integration of technology and network. The emergence of artificial intelligence teaching systems really fulfilled leaner-centered learning. Based on learner needs, the design changed the learning interaction in automatic teaching from the interaction with machines to the interaction with knowledge. With quasi-experimental study, total 186 college students, as the research object, are proceeded 16-week (3 hours per week for total 48 hours) environmental education with artificial intelligence teaching systems. The research results conclude significant correlations between 1.environmental education and environmental knowledge, 2.environmental knowledge and environmental attitude, and 3.environmental education and environmental attitude. According to the results, suggestions are proposed, expecting to reinforce the teaching ability of environmental education, cultivate college students’ understanding of environment, enhance environmental protection knowledge, attitude, and action intention, as well as promote the skill to use environmental action strategies.","elaboration"
"93","https://openalex.org/W3004130166","Visual Education of Music Course for College Students Based on Human-Computer Interaction","2020-01-29","Visual education is an emerging education method in many Chinese colleges. However, the visual education in Chinese colleges has not attached enough importance to the hands-on ability and comprehension ability of college students. To solve the problems, this paper designs and applies a visual education method for music courses in colleges based on the human-computer interaction system. Special attention was paid to the formulation of the human-computer interaction system, which is essential for visualization of music information. Based on the master-slave mode, the human-computer interaction system introduces the cloud control into the visual education of music. The proposed method was verified through the application in a university of Nanjing, China. The results show that our method greatly boosts the acquisition of music information by college students and effectively arouses their interests in music. The research results lay the basis for wider application of visual technology in education.","elaboration"
"94","https://openalex.org/W2963715890","An Innovative Preschool Education Method Based on Computer Multimedia Technology","2019-07-24","Hybrid learning is the fruit of deep integration between computer multimedia technology and the Internet technology. This learning method has attracted much attention in the academia, as it enriches the teaching resources, improves the flexibility of learning time and enhances the teacher-student interaction. This paper attempts to develop on innovative preschool education method based on computer multimedia technology. For this purpose, the popular intelligent teaching platform was introduced to construct a hybrid teaching mode based on the Rain Classroom (RC). Then, it applied this mode to the teaching of the course Modern Educational Technology, and evaluated the application effect through questionnaire survey. The results show that this hybrid teaching method is suitable for the students, and capable of improving their learning interest and overall ability. The research provides new theoretical and practical results of preschool education teaching, and promotes the reform of preschool education.","elaboration"
"95","https://openalex.org/W2996399622","The Impact of Peer Assessment on Academic Performance: A Meta-analysis of Control Group Studies","2020-06-01","Abstract Peer assessment has been the subject of considerable research interest over the last three decades, with numerous educational researchers advocating for the integration of peer assessment into schools and instructional practice. Research synthesis in this area has, however, largely relied on narrative reviews to evaluate the efficacy of peer assessment. Here, we present a meta-analysis (54 studies, k = 141) of experimental and quasi-experimental studies that evaluated the effect of peer assessment on academic performance in primary, secondary, or tertiary students across subjects and domains. An overall small to medium effect of peer assessment on academic performance was found ( g = 0.31, p &lt; .001). The results suggest that peer assessment improves academic performance compared with no assessment ( g = 0.31, p = .004) and teacher assessment ( g = 0.28, p = .007), but was not significantly different in its effect from self-assessment ( g = 0.23, p = .209). Additionally, meta-regressions examined the moderating effects of several feedback and educational characteristics (e.g., online vs offline, frequency, education level). Results suggested that the effectiveness of peer assessment was remarkably robust across a wide range of contexts. These findings provide support for peer assessment as a formative practice and suggest several implications for the implementation of peer assessment into the classroom.","evaluation"
"96","https://openalex.org/W3008098909","Assessing children's reading comprehension on paper and screen: A mode-effect study","2020-07-01","Recent meta-analyses (Delgado et al., 2018; Kong et al., 2018; Clinton, 2019) show that reading comprehension on paper is better than on screen among (young) adults. Children's screen reading comprehension, however, is underexplored. This article presents an experiment measuring the effect of reading medium on younger (10-year old) readers' comprehension, carried out in Norway in 2015. In a within-subjects design, students (n = 1139) took two comparable versions of a reading comprehension test – one on paper, and another digitally, with test version and order of medium counterbalanced. Probabilistic test theory models (two-parameter logistic (2 PL) and partial credit models) were employed for both versions of the test, allowing direct comparisons of student achievement across media. Results showed that the students in average achieved lower scores on the digital test than on the paper version. Almost a third of the students performed better on the paper test than they did on the computer test, and the negative effect of screen reading was most pronounced among high-performing girls. Scrolling and/or misplaced digital reading habits may be salient factors behind this difference, which sheds further light on children's reading performance and how this may be affected by screen technologies. Implications of these findings for education and for reading assessment are discussed.","evaluation"
"97","https://openalex.org/W4220735007","The potential of immersive virtual reality to enhance learning: A meta-analysis","2022-06-01","Research on the impact of immersive virtual reality (I-VR) technology on learning has become necessary with the decreasing cost of virtual reality technologies and the development of high-quality head-mounted displays. This meta-analysis investigates the overall effect size by combining the results of primary experimental studies that reveal the effect of I-VR on learning outcomes. Besides, effect sizes were calculated based on measuring moment, types of measurement, education level, the field of education, control group educational resources, and immersion type subgroups. One hundred five independent results were calculated from 48 primary studies published between 2016 and September 2020, including 39 randomized controlled trials and nine quasi-experimental studies. The sample size of primary studies includes 3179 students, 847 from K12, and 2332 from higher education. Random effects model was used in the calculation of effect size. As a result of the meta-analysis, it was determined that the overall effect size on the learning outcomes of I-VR was small ( g = 0.38). Additionally, according to the subgroup analysis results, it was revealed that I-VR significantly differentiated effect size based on educational level, the field of education, and computer-based/traditional sources. There was no significant difference in terms of the other subgroups. • The overall effect size on the learning outcomes of I-VR was small (g = 0.38). • I-VR has a significantly larger effect size in K-12 than in higher education. • I-VR yields similar results in both immediate and delayed measuring moments. • The effect of I-VR is more significant than computer-assisted compared to traditional environments. • The effect of I-VR was small for HMD and CAVE but negative and very small for MR.","evaluation"
"98","https://openalex.org/W2154195903","Matching learning style to instructional method: Effects on comprehension.","2015-01-01","While it is hypothesized that providing instruction based on individuals’ preferred learning styles improves learning (i.e., reading for visual learners and listening for auditory learners, also referred to as the meshing hypothesis), after a critical review of the literature Pashler, McDaniel, Rohrer, and Bjork (2008) concluded that this hypothesis lacks empirical evidence and subsequently described the experimental design needed to evaluate the meshing hypothesis. Following the design of Pashler et al., we empirically investigated the effect of learning style preference with college-educated adults, specifically as applied to (a) verbal comprehension aptitude (listening or reading) and (b) learning based on mode of instruction (digital audiobook or e-text). First, participants’ auditory and visual learning style preferences were established based on a standardized adult learning style inventory. Participants were then given a verbal comprehension aptitude test in both oral and written forms. Results failed to show a statistically significant relationship between learning style preference (auditory, visual word) and learning aptitude (listening comprehension, reading comprehension). Second, participants were randomly assigned to 1 of 2 groups that received the same instructional material from a nonfiction book, but each in a different instructional mode (digital audiobook, e-text), and then completed a written comprehension test immediately and after 2 weeks. Results demonstrated no statistically significant relationship between learning style preference (auditory, visual word) and instructional method (audiobook, e-text) for either immediate or delayed comprehension tests. Taken together, the results of our investigation failed to statistically support the meshing hypothesis either for verbal comprehension aptitude or learning based on mode of instruction (digital audiobook, e-text).","evaluation"
"99","https://openalex.org/W2969717756","The effect of automated feedback on revision behavior and learning gains in formative assessment of scientific argument writing","2020-01-01","Abstract Application of new automated scoring technologies, such as natural language processing and machine learning, makes it possible to provide automated feedback on students' short written responses. Even though many studies investigated the automated feedback in the computer-mediated learning environments, most of them focused on the multiple-choice items instead of the constructed response items. This study focuses on the latter and investigates a formative feedback system integrated into an online science curriculum module teaching climate change. The feedback system incorporates automated scoring technologies to support students' revision of scientific arguments. By analyzing the log files from the climate module, we explore how student revisions enabled by the formative feedback system correlate with student performance and learning gains. We also compare the impact of generic feedback (context-independent) vs. contextualized feedback (context-dependent). Our results showed that (1) students with higher initial scores on average were more likely to revise after the automated feedback, (2) revisions were positively related to score increases, and (3) contextualized feedback was more effective in assisting learning. The findings of this study provide insights into the use of automated feedback to improve scientific argumentation writing as part of classroom instruction.","evaluation"
"100","https://openalex.org/W2901714711","Students’ online argumentative peer feedback, essay writing, and content learning: does gender matter?","2020-08-17","Whilst the importance of online peer feedback and writing argumentative essays for students in higher education is unquestionable, there is a need for further research into whether and the extent t...","evaluation"
"101","https://openalex.org/W3028075588","Multimodal learning analytics to investigate cognitive load during online problem solving","2020-09-01","To have insight into cognitive load (CL) during online complex problem solving, this study aimed at measuring CL through physiological data. This study experimentally manipulated intrinsic and extraneous load of exercises in the domain of statistics, resulting in four conditions: high complex with hints, low complex with hints, high complex without hints and low complex without hints. The study had a within-subject-design in which 67 students solved the exercises in a randomized order. Self-reported CL was combined with physiological data, namely, galvanic skin response (GSR), skin temperature (ST), heart rate (HR) and heart rate variability (HRV). Multiple imputation was used for handling missing data from resp. 16 and 19 students for GSR/ST and HR/HRV. First, differences between conditions in view of physiological data were examined. Second, we investigated how much variance of self-reported CL and task performance was explained by physiological data. Finally, we investigated which features can be used to assess (objective) CL. Results revealed no significant differences between the manipulated conditions in terms of physiological data. Nonetheless, HR and ST were significantly related to self-reported CL, whereas ST to task performance. Additionally, this study revealed the potential of ST and HR to assess high CL.","evaluation"
"102","https://openalex.org/W2223943723","Effects of a computer-assisted formative assessment intervention based on multiple-tier diagnostic items and different feedback types","2016-04-01","Computer-assisted formative assessments with multiple-tier items are a valid instrument for diagnosing students' conceptual understanding in learning domains with well-structured declarative knowledge (e.g. science education). However, it is unknown how feedback on multiple-tier items can improve learning success. Therefore, we assessed (1) predictors of students' perception and use of elaborated feedback, and (2) if feedback content (elaborated, verification, control) matters in explaining students' achievement in post- and retention tests. We developed computer-assisted formative tests for a teaching unit on evolutionary adaptations. Three treatment groups were employed with varying feedback content: Treatment 1 (T1) was an elaborated instruction-based feedback, T2 was a dichotomous verification feedback, and T3 (control) consisted of reading appropriate texts (no formative assessment and no feedback). Afterwards, T1 was separated into one subgroup with pupils who used the feedback thoroughly (T1A) and a subgroup that did not use the feedback (T1B). Ten secondary classrooms were used and 261 pupils participated in this study. Each student in each classroom was randomly assigned to one treatment group. Correlation and univariate regression analysis showed that perception and use of elaborated feedback were related to intrinsic motivation and self-reported grades. Multivariate analysis of covariance was applied to check treatment effects on post-tests and retention tests as dependent variables. Results revealed that verification feedback (T2) and elaborated feedback when students did use it (T1A) was superior to no feedback (T3) and elaborated feedback when students did not use it (T1B). Implications for the design of multiple-tier diagnostic assessments are discussed. Computer-assisted multiple-tier tests allow for diagnosis of conceptual learning.Feedback effects were assessed with a randomized control trial.Use of elaborated feedback depends on intrinsic motivation and cognitive ability.Verification feedback is more effective as elaborated feedback.Elaborated feedback is effective when it is perceived as helpful.","evaluation"
"103","https://openalex.org/W2986764461","Learning with multimedia: The effects of gender, type of multimedia learning resources, and spatial ability","2020-03-01","Abstract The purpose of this study was to examine the effect of gender and type of multimedia resource on learning outcomes while controlling for the effect of spatial ability. This study also aimed to investigate the differences in learning outcomes between retention and transfer questions. The independent variables for the study were gender and type of multimedia resources (static versus animated), and the covariate was spatial ability. The dependent variables for the first study goal were learning outcomes measured by performance scores in two procedural learning tasks (functioning of a toilet cistern and a car brake system). The dependent variables for the second study goal were learning outcomes measured by retention and transfer performance scores in the two procedural learning tasks. A total of 245 undergraduate students completed participation online. As anticipated, spatial ability had the most significant overall influence on learning outcomes. Gender differences were also found, even after controlling for spatial ability. The study, however, failed to identify effects of multimedia type in learning outcomes. Male participants consistently outperformed female participants in all learning tasks, regardless of the multimedia type. While the scores from the transfer questions were lower than the scores from retention questions, as expected, this decline was significantly less for males in the car brakes task. This was not the case in the toilet cistern task however, implying a potential subject domain effect. Overall, this study is significant in that it offers empirical evidence of gender effects, separate from spatial ability, when learning with multimedia resources.","evaluation"
